Date,VBTIX,GE,WMT,IBM,SPX
2012-08-29,84.81,20.0132,72.77,195.08,1410.49
2012-08-30,84.88,19.8402,72.25,193.37,1399.48
2012-08-31,85.18,19.9075,72.6,194.85,1406.58
2012-09-03,85.18,19.9075,72.6,194.85,1406.58
2012-09-04,84.94,19.7152,73.51,194.54,1404.94
2012-09-05,84.94,19.8498,73.55,195.04,1403.44
2012-09-06,84.74,20.4842,74.81,199.1,1432.12
2012-09-07,84.74,20.7534,73.82,199.5,1437.92
2012-09-10,84.76,20.6476,73.51,200.95,1429.08
2012-09-11,84.65,20.7534,74.06,203.27,1433.56
2012-09-12,84.53,21.0418,74.07,203.77,1436.56
2012-09-13,84.7,21.1667,75.14,206.36,1459.99
2012-09-14,84.28,21.2532,74.5,206.81,1465.77
2012-09-17,84.4,21.1955,73.99,207.15,1461.19
2012-09-18,84.5,21.3782,73.95,207.07,1459.32
2012-09-19,84.61,21.5608,74.37,206.43,1461.05
2012-09-20,84.63,21.5608,74.75,206.18,1460.26
2012-09-21,84.725,21.657,74.45,205.98,1460.15
2012-09-24,84.81,21.4935,74.74,205.29,1456.89
2012-09-25,84.98,21.4455,74.26,204.98,1441.59
2012-09-26,85.12,21.2436,74.19,204,1433.32
2012-09-27,85.07,21.8492,73.98,205.91,1447.15
2012-09-28,85.15,21.83,73.8,207.45,1440.67
2012-10-01,85.04,21.9261,74.05,210.47,1444.49
2012-10-02,85.04,21.9069,73.75,209.84,1445.75
2012-10-03,85.01,22.0222,74.2,210.51,1450.99
2012-10-04,84.87,22.0607,74.72,210.39,1461.4
2012-10-05,84.78,22.2241,75.13,210.59,1460.93
2012-10-08,84.89,22.0318,75.25,209.82,1455.88
2012-10-09,84.74,21.7435,74.14,207.99,1441.48
2012-10-10,84.87,21.5608,75.42,205.82,1432.56
2012-10-11,84.94,21.6377,75.01,205.76,1432.84
2012-10-12,85,21.6089,75.81,207.8,1428.59
2012-10-15,84.97,21.7627,77.15,208.93,1440.13
2012-10-16,84.8,21.7627,76.91,211,1454.92
2012-10-17,84.59,22.0222,77.03,200.63,1460.91
2012-10-18,84.55,21.9261,76.56,194.96,1457.34
2012-10-19,84.68,21.1763,75.62,193.36,1433.19
2012-10-22,84.56,20.8591,75.65,194.4,1433.82
2012-10-23,84.75,20.4554,74.76,191.25,1413.11
2012-10-24,84.705,20.4362,74.82,190.72,1408.75
2012-10-25,84.57,20.4362,75.32,191.6,1412.97
2012-10-26,84.745,20.292,75.11,193.27,1411.94
2012-10-29,84.745,20.292,75.11,193.27,1411.94
2012-10-30,84.745,20.292,75.11,193.27,1411.94
2012-10-31,84.89,20.2439,75.02,194.53,1412.16
2012-11-01,84.7579,20.5131,73.45,197.15,1427.59
2012-11-02,84.79,20.4842,72.77,193.43,1414.2
2012-11-05,84.92,20.5803,73.14,194.14,1417.26
2012-11-06,84.65,20.7534,73.76,195.07,1428.39
2012-11-07,84.85,20.3112,73.11,191.16,1394.53
2012-11-08,84.98,20.0805,72.48,190.1,1377.51
2012-11-09,84.9,20.1862,72.31,189.64,1379.85
2012-11-12,85.03,20.0805,72.48,189.25,1380.03
2012-11-13,85.02,19.8786,71.81,188.32,1374.53
2012-11-14,85,19.2346,71.31,185.51,1355.49
2012-11-15,84.99,19.2827,68.72,185.85,1353.33
2012-11-16,84.95,19.3692,68.03,186.94,1359.88
2012-11-19,84.95,19.8594,69.02,190.35,1386.89
2012-11-20,84.82,19.821,69,189.2,1387.81
2012-11-21,84.73,19.8786,68.89,190.29,1391.03
2012-11-22,84.73,19.8786,68.89,190.29,1391.03
2012-11-23,84.75,20.2247,70.2,193.49,1409.15
2012-11-26,84.73,20.2439,69.91,192.88,1406.29
2012-11-27,84.9,20.0613,69.5,191.23,1398.94
2012-11-28,84.95,20.3208,70.56,191.98,1409.93
2012-11-29,85,20.3112,70.83,191.53,1415.95
2012-11-30,84.94,20.3112,72.02,190.07,1416.18
2012-12-03,84.84,20.0132,71.34,189.48,1409.46
2012-12-04,84.91,20.0517,72.12,189.36,1407.05
2012-12-05,84.97,20.4073,71.65,188.65,1409.28
2012-12-06,84.97,20.5419,71.59,189.7,1413.94
2012-12-07,84.81,20.6284,72.29,191.95,1418.07
2012-12-10,84.86,20.5611,72.15,192.62,1418.55
2012-12-11,84.79,20.6765,70.89,194.2,1427.84
2012-12-12,84.66,20.936,68.94,192.95,1428.48
2012-12-13,84.49,20.7822,69.04,191.99,1419.45
2012-12-14,84.54,20.7822,68.75,191.76,1413.58
2012-12-17,84.392,21.0802,69.2,193.62,1430.36
2012-12-18,84.2,20.8495,69.5,195.69,1446.79
2012-12-19,84.38,20.1958,68.52,195.08,1435.81
2012-12-20,84.4,20.2343,69,194.77,1443.69
2012-12-21,84.52,20.0709,68.65,193.42,1430.15
2012-12-24,83.95,20.0132,68.57,192.4,1426.66
2012-12-25,83.95,20.0132,68.57,192.4,1426.66
2012-12-26,84.0146,19.9651,67.99,191.95,1419.83
2012-12-27,84.09,19.8882,68.19,192.71,1418.1
2012-12-28,84.11,19.6479,67.61,189.83,1402.43
2012-12-31,84.03,20.1766,68.23,191.55,1426.19
2013-01-01,84.03,20.1766,68.23,191.55,1426.19
2013-01-02,83.9,20.5131,69.24,196.35,1462.42
2013-01-03,83.65,20.2824,68.8,195.27,1459.37
2013-01-04,83.78,20.3785,69.06,193.99,1466.47
2013-01-07,83.72,20.3112,68.4,193.14,1461.89
2013-01-08,83.8,20.0901,68.59,192.87,1457.15
2013-01-09,83.77,20.1382,68.57,192.32,1461.02
2013-01-10,83.77,20.3497,68.36,192.88,1472.12
2013-01-11,83.83,20.3112,68.63,194.45,1472.05
2013-01-14,83.83,20.3016,68.3,192.62,1470.68
2013-01-15,83.94,20.3785,68.98,192.5,1472.34
2013-01-16,83.93,20.3016,69.21,192.59,1472.63
2013-01-17,83.79,20.4746,68.85,193.65,1480.94
2013-01-18,83.92,21.1859,69.2,194.47,1485.98
2013-01-21,83.92,21.1859,69.2,194.47,1485.98
2013-01-22,83.84,21.1571,69.58,196.08,1492.56
2013-01-23,83.97,21.0898,69.49,204.72,1494.81
2013-01-24,83.85,21.1955,69.79,204.42,1494.82
2013-01-25,83.58,21.4263,69,204.97,1502.96
2013-01-28,83.48,21.6281,69.35,204.93,1500.18
2013-01-29,83.39,21.6281,69.89,203.9,1507.84
2013-01-30,83.3,21.3686,69.75,203.52,1501.96
2013-01-31,83.45,21.4166,69.95,203.07,1498.11
2013-02-01,83.05,21.7435,70.49,205.18,1513.17
2013-02-04,83.34,21.4455,69.63,203.79,1495.71
2013-02-05,83.2,21.6666,70.77,202.79,1511.29
2013-02-06,83.4,21.5704,71.31,201.02,1512.12
2013-02-07,83.41,21.6089,71.23,199.74,1509.39
2013-02-08,83.39,21.6281,71.48,201.68,1517.93
2013-02-11,83.29,21.58,71.4,200.16,1517.01
2013-02-12,83.31,21.705,71.4,200.04,1519.43
2013-02-13,83.2,22.4836,71.39,200.09,1520.33
2013-02-14,83.32,22.5028,70.82,199.65,1521.38
2013-02-15,83.25,22.3875,69.3,200.98,1519.79
2013-02-18,83.25,22.3875,69.3,200.98,1519.79
2013-02-19,83.22,22.8297,68.76,200.32,1530.94
2013-02-20,83.28,22.5028,69.21,199.31,1511.95
2013-02-21,83.36,22.3587,70.26,198.33,1502.42
2013-02-22,83.4,22.4836,70.4,201.09,1515.6
2013-02-25,83.67,21.9261,70.44,197.51,1487.85
2013-02-26,83.71,22.1568,71.11,199.14,1496.94
2013-02-27,83.69,22.4644,71.66,202.33,1515.99
2013-02-28,83.73,22.3202,70.78,200.83,1514.68
2013-03-01,83.62,22.2914,71.74,202.91,1518.2
2013-03-04,83.6,22.3683,73.26,205.19,1525.2
2013-03-05,83.55,22.6759,73.72,206.53,1539.79
2013-03-06,83.41,22.7528,73.38,208.38,1541.46
2013-03-07,83.29,22.7624,73.32,209.42,1544.26
2013-03-08,83.06,22.8489,73.03,210.38,1551.18
2013-03-11,83.02,22.7047,72.98,210.08,1556.22
2013-03-12,83.18,22.5028,73.6,210.55,1552.48
2013-03-13,83.08,22.5797,73.65,212.06,1554.52
2013-03-14,83.11,22.772,73.22,215.8,1563.23
2013-03-15,83.21,22.5317,72.5,214.92,1560.7
2013-03-18,83.37,22.3491,72.25,213.21,1552.1
2013-03-19,83.42,22.4163,72.45,213.44,1548.34
2013-03-20,83.34,22.5509,72.99,215.06,1558.71
2013-03-21,83.36,22.3875,73.13,212.26,1545.8
2013-03-22,83.44,22.4644,74.28,212.08,1556.89
2013-03-25,83.43,22.3394,74.85,210.74,1551.69
2013-03-26,83.46,22.2241,74.77,212.36,1563.77
2013-03-27,83.63,22.2049,74.78,210.89,1562.85
2013-03-28,83.64,22.2241,74.83,213.3,1569.19
2013-03-29,83.64,22.2241,74.83,213.3,1569.19
2013-04-01,83.41,22.1856,75.43,212.38,1562.17
2013-04-02,83.42,22.4356,76.02,214.36,1570.25
2013-04-03,83.47,22.1087,76,212.66,1553.69
2013-04-04,83.71,22.1856,76.2,211.31,1559.98
2013-04-05,83.94,22.0414,76.39,209.41,1553.28
2013-04-08,83.9,22.2241,77.29,209.32,1563.07
2013-04-09,83.81,22.1664,78.12,209.22,1568.61
2013-04-10,83.65,22.6663,77.37,212,1587.73
2013-04-11,83.69,22.6759,77.79,212.92,1593.37
2013-04-12,83.89,22.5509,78.56,211.38,1588.85
2013-04-15,83.98,21.9261,78.47,209.26,1552.36
2013-04-16,83.959,22.2049,78.68,212,1574.57
2013-04-17,84,21.878,78.51,209.67,1552.01
2013-04-18,84.05,21.7915,77.16,207.15,1541.61
2013-04-19,83.98,20.9072,78.29,190,1555.25
2013-04-22,84.09,20.5227,77.97,187.83,1562.5
2013-04-23,84.07,20.6669,79.09,191.61,1578.78
2013-04-24,84.05,21.109,78.03,191.71,1578.79
2013-04-25,84,21.0994,78.65,193.95,1585.16
2013-04-26,84.11,21.3493,79.04,194.31,1582.24
2013-04-29,84.18,21.407,78.39,199.15,1593.61
2013-04-30,84.18,21.4263,77.72,202.54,1597.57
2013-05-01,84.16,21.2917,78.06,199.63,1582.7
2013-05-02,84.18,21.4551,78.46,202.39,1597.59
2013-05-03,83.78,21.6954,79.25,204.51,1614.42
2013-05-06,83.77,21.705,78.83,202.78,1617.5
2013-05-07,83.69,21.8011,78.83,203.63,1625.96
2013-05-08,83.77,22.1183,78.25,204.82,1632.69
2013-05-09,83.64,21.8973,78.4,203.24,1626.67
2013-05-10,83.43,22.0126,78.89,204.47,1633.7
2013-05-13,83.34,21.9646,78.5,202.47,1633.77
2013-05-14,83.18,22.1183,78.78,203.21,1650.34
2013-05-15,83.275,22.3394,79.86,203.32,1658.78
2013-05-16,83.4,22.3683,78.5,204.69,1650.47
2013-05-17,83.22,22.5509,77.87,208.44,1667.47
2013-05-20,83.2,22.6566,77.4,207.6,1666.29
2013-05-21,83.28,22.7432,77.39,208.65,1669.16
2013-05-22,83,22.9354,77.03,206.99,1655.35
2013-05-23,82.99,22.7432,76.33,206.16,1650.51
2013-05-24,83,22.6182,77.31,205.72,1649.6
2013-05-27,83,22.6182,77.31,205.72,1649.6
2013-05-28,82.54,22.6855,77.32,207.78,1660.06
2013-05-29,82.61,22.7239,76.23,207.92,1648.36
2013-05-30,82.54,22.6855,75.63,209.36,1654.41
2013-05-31,82.4,22.4163,74.84,208.02,1630.74
2013-06-03,82.16,22.7239,75.69,208.95,1640.42
2013-06-04,82.13,22.7432,75.94,206.19,1631.38
2013-06-05,82.1,22.4163,75.25,202.74,1608.9
2013-06-06,82.21,22.474,75.63,203.8,1622.56
2013-06-07,82,22.9354,76.33,206.35,1643.38
2013-06-10,81.79,22.8585,75.75,205.02,1642.81
2013-06-11,81.83,22.6663,75.25,203.98,1626.13
2013-06-12,81.67,22.5894,74.84,201.2,1612.52
2013-06-13,82.03,22.7624,75,203.77,1636.36
2013-06-14,82.12,22.6086,74.87,202.2,1626.73
2013-06-17,82.06,22.8489,74.95,203.04,1639.04
2013-06-18,81.99,23.3872,75.73,204.87,1651.81
2013-06-19,81.51,23.0508,74.46,201.94,1628.93
2013-06-20,80.77,22.3491,73.03,197.35,1588.19
2013-06-21,80.44,22.4548,73.51,195.46,1592.43
2013-06-24,80.05,22.0414,74.2,193.54,1573.09
2013-06-25,80.238,22.2145,74.37,194.98,1588.03
2013-06-26,80.52,22.3491,75.01,194.86,1603.26
2013-06-27,80.84,22.4163,75.26,195.65,1613.2
2013-06-28,80.88,22.2914,74.49,191.11,1606.28
2013-07-01,80.85,22.4356,74.59,191.28,1614.96
2013-07-02,80.87,22.0126,74.71,191.5,1614.08
2013-07-03,80.81,22.0222,74.76,193.25,1615.41
2013-07-04,80.81,22.0222,74.76,193.25,1615.41
2013-07-05,79.91,22.3394,75.21,194.93,1631.89
2013-07-08,80.27,22.4163,76.71,194.98,1640.46
2013-07-09,80.36,22.7047,77.03,191.3,1652.32
2013-07-10,80.16,22.6278,76.77,192.25,1652.62
2013-07-11,80.7,23.0123,77.63,192.8,1675.02
2013-07-12,80.59,22.8393,77.63,192.07,1680.19
2013-07-15,80.81,22.7143,77.03,194,1682.5
2013-07-16,80.93,22.5221,77.37,193.85,1676.26
2013-07-17,81.11,22.6278,77.2,194.55,1680.91
2013-07-18,80.98,22.7143,77.34,197.99,1689.37
2013-07-19,81.19,23.7621,78.08,193.54,1692.09
2013-07-22,81.24,23.8967,77.87,194.09,1695.53
2013-07-23,81.22,23.7525,78.55,194.98,1692.39
2013-07-24,80.96,23.666,78.23,196.61,1685.94
2013-07-25,80.93,23.7332,78.01,197.22,1690.25
2013-07-26,80.99,23.6948,78,197.35,1691.65
2013-07-29,80.98,23.541,77.99,196.21,1685.33
2013-07-30,80.93,23.5314,77.89,196.01,1685.96
2013-07-31,81.02,23.4257,77.94,195.04,1685.73
2013-08-01,80.46,23.666,78.22,195.81,1706.87
2013-08-02,80.72,23.7429,78.75,195.16,1709.67
2013-08-05,80.75,23.5698,78.77,195.5,1707.14
2013-08-06,80.7,23.368,77.87,190.99,1697.37
2013-08-07,80.82,23.3968,77.37,188.56,1690.91
2013-08-08,80.86,23.3872,77.25,187.93,1697.48
2013-08-09,80.96,23.3103,76.9,187.82,1691.42
2013-08-12,80.81,23.3295,77.08,189.09,1689.47
2013-08-13,80.53,23.2622,76.86,188.42,1694.16
2013-08-14,80.49,23.1373,76.4,187.53,1685.39
2013-08-15,80.2,23.07,74.41,185.79,1661.32
2013-08-16,79.99,23.0219,74.11,185.34,1655.83
2013-08-19,79.76,22.9258,73.58,184.23,1646.06
2013-08-20,79.99,22.8008,73.23,184.56,1652.35
2013-08-21,79.68,22.6951,73.55,184.86,1642.8
2013-08-22,79.76,22.8585,73.46,185.19,1656.96
2013-08-23,79.99,22.8585,73.44,185.42,1663.5
2013-08-26,80.13,22.6951,73.03,184.74,1656.78
2013-08-27,80.33,22.2818,72.86,182.74,1630.48
2013-08-28,80.19,22.301,72.38,182.16,1634.96
2013-08-29,80.27,22.2145,72.43,182.64,1638.17
2013-08-30,80.16,22.2433,72.98,182.27,1632.97
2013-09-02,80.16,22.2433,72.98,182.27,1632.97
2013-09-03,79.81,22.1664,72.68,183.96,1639.77
2013-09-04,79.71,22.2722,72.91,183.13,1653.08
2013-09-05,79.16,22.2625,72.67,184.15,1655.08
2013-09-06,79.46,22.2625,72.59,183.03,1655.17
2013-09-09,79.66,22.4836,73.51,184.98,1671.71
2013-09-10,79.49,22.945,73.96,186.6,1683.99
2013-09-11,79.71,23.1565,74.05,190.7,1689.13
2013-09-12,79.69,22.9258,73.91,190.73,1683.42
2013-09-13,79.82,22.8585,74.36,192.17,1687.99
2013-09-16,79.92,23.2046,74.78,193.15,1697.6
2013-09-17,79.99,23.5025,75.15,192.16,1704.76
2013-09-18,80.63,23.8967,76.42,194.42,1725.52
2013-09-19,80.54,23.5122,76.21,193.39,1722.34
2013-09-20,80.53,23.0796,75.83,190.02,1709.91
2013-09-23,80.59,23.3391,76.42,190.99,1701.84
2013-09-24,80.76,23.3776,75.75,189.97,1697.42
2013-09-25,80.93,23.2911,74.65,189.47,1692.77
2013-09-26,80.81,23.3103,74.62,190.22,1698.67
2013-09-27,80.83,23.118,74.36,186.92,1691.75
2013-09-30,80.88,22.9642,73.96,185.18,1681.55
2013-10-01,80.61,23.2334,73.59,186.38,1695
2013-10-02,80.7,23.3872,73.72,184.96,1693.87
2013-10-03,80.74,23.1661,73.16,183.86,1678.66
2013-10-04,80.65,23.118,72.8,184.1,1690.5
2013-10-07,80.71,23.0123,71.87,182.01,1676.12
2013-10-08,80.68,22.7528,72.9,178.72,1655.45
2013-10-09,80.63,22.6566,73,181.32,1656.4
2013-10-10,80.65,23.3103,74.79,184.77,1692.56
2013-10-11,80.68,23.4545,74.82,186.16,1703.2
2013-10-14,80.52,23.4353,74.68,186.97,1710.14
2013-10-15,80.5,23.2526,74.37,184.66,1698.06
2013-10-16,80.84,23.416,75.6,186.73,1721.54
2013-10-17,81.12,23.7236,75.78,174.83,1733.15
2013-10-18,81.21,24.5599,75.71,173.78,1744.5
2013-10-21,81.11,25.1271,75.15,172.86,1744.66
2013-10-22,81.37,25.0117,76.32,174.97,1754.67
2013-10-23,81.41,24.7041,75.9,175.77,1746.38
2013-10-24,81.41,24.9348,76.42,177.8,1752.07
2013-10-25,81.5,24.8771,76.08,176.85,1759.77
2013-10-28,81.43,25.079,77.14,177.35,1762.11
2013-10-29,81.485,25.1944,77.06,182.12,1771.95
2013-10-30,81.4,25.3481,76.91,180.15,1763.31
2013-10-31,81.4,25.1271,76.75,179.21,1756.54
2013-11-01,81,25.5116,77.07,179.23,1761.64
2013-11-04,81.05,25.4058,77.33,180.27,1767.93
2013-11-05,80.81,25.3962,77.42,177.85,1762.97
2013-11-06,80.95,25.8576,78.16,179.19,1770.49
2013-11-07,81.11,25.5692,77.51,180,1747.15
2013-11-08,80.58,26.0018,77.96,179.99,1770.61
2013-11-11,80.51,25.9633,79.01,182.88,1771.89
2013-11-12,80.47,26.0018,78.71,183.07,1767.69
2013-11-13,80.69,26.0979,78.9,183.55,1782
2013-11-14,80.92,25.9441,79.08,182.21,1790.62
2013-11-15,80.95,26.146,79.22,183.19,1798.18
2013-11-18,81.1,26.1652,79.22,184.47,1791.53
2013-11-19,80.94,25.9826,79.25,185.25,1787.87
2013-11-20,80.72,25.9153,78.9,185.19,1781.37
2013-11-21,80.72,25.8672,78.86,184.13,1795.85
2013-11-22,80.9,26.0306,79.81,181.3,1804.76
2013-11-25,80.96,25.6942,80.43,178.94,1802.48
2013-11-26,80.97,25.7423,80.68,177.31,1802.75
2013-11-27,80.94,25.7903,80.93,178.97,1807.23
2013-11-28,80.94,25.7903,80.93,178.97,1807.23
2013-11-29,80.98,25.6269,81.01,179.68,1805.81
2013-12-02,80.5,25.6269,81.11,177.48,1800.9
2013-12-03,80.58,25.5308,81.21,176.08,1795.15
2013-12-04,80.46,25.6077,80.22,175.74,1792.81
2013-12-05,80.32,25.425,79.44,176.08,1785.03
2013-12-06,80.44,25.8961,79.94,177.67,1805.09
2013-12-09,80.52,26.1364,79.95,177.46,1808.37
2013-12-10,80.69,26.0883,79.08,177.12,1802.62
2013-12-11,80.55,25.55,79.09,175.2,1782.22
2013-12-12,80.34,25.5116,78.5,173.37,1775.5
2013-12-13,80.43,25.7999,78.08,172.8,1775.32
2013-12-16,80.46,25.9345,77.74,177.85,1786.54
2013-12-17,80.61,25.9826,77.25,175.76,1781
2013-12-18,80.58,26.3478,77.94,178.7,1810.65
2013-12-19,80.43,26.2613,77.24,180.22,1809.6
2013-12-20,80.58,26.2998,77.43,180.02,1818.32
2013-12-23,80.48,26.3382,77.87,182.23,1827.99
2013-12-24,80.07,26.5401,78.01,183.22,1833.32
2013-12-25,80.07,26.5401,78.01,183.22,1833.32
2013-12-26,79.95,26.7516,78.39,185.35,1842.02
2013-12-27,79.95,26.7516,78.47,185.08,1841.4
2013-12-30,80.08,26.8092,78.63,186.41,1841.07
2013-12-31,80.05,26.9438,78.69,187.57,1848.36
2014-01-01,80.05,26.9438,78.69,187.57,1848.36
2014-01-02,80.12,26.4344,78.91,185.53,1831.98
2014-01-03,80.13,26.4151,78.65,186.64,1831.37
2014-01-06,80.2,26.2037,78.21,186,1826.77
2014-01-07,80.3,26.2325,78.45,189.71,1837.88
2014-01-08,80.04,26.1556,77.83,187.97,1837.49
2014-01-09,80.19,26.1652,78.09,187.38,1838.13
2014-01-10,80.58,25.9153,78.04,187.26,1842.37
2014-01-13,80.69,25.6942,77.49,184.16,1819.2
2014-01-14,80.57,25.9249,77.96,185.92,1838.88
2014-01-15,80.52,26.2806,77.66,187.74,1848.38
2014-01-16,80.7,26.146,76.76,188.76,1845.89
2014-01-17,80.79,25.55,76.19,190.09,1838.7
2014-01-20,80.79,25.55,76.19,190.09,1838.7
2014-01-21,80.79,25.2712,75.84,188.43,1843.8
2014-01-22,80.65,24.9829,75.35,182.25,1844.86
2014-01-23,80.87,24.8195,74.96,182.73,1828.46
2014-01-24,81.08,23.9832,74.42,179.64,1790.29
2014-01-27,80.93,24.0985,74.15,177.9,1781.56
2014-01-28,81,24.4734,74.67,176.85,1792.5
2014-01-29,81.18,24.31,74.1,176.4,1774.2
2014-01-30,81.18,24.5119,74.75,177.36,1794.19
2014-01-31,81.29,24.1562,74.68,176.68,1782.59
2014-02-03,81.38,23.4064,72.66,172.9,1741.89
2014-02-04,81.25,23.6179,72.73,172.84,1755.2
2014-02-05,81.08,23.5698,72.87,174.24,1751.64
2014-02-06,81.05,23.9832,72.82,174.67,1773.43
2014-02-07,81.15,24.2139,73.75,177.25,1797.02
2014-02-10,81.2,24.0793,73.76,177.14,1799.84
2014-02-11,81.03,24.4446,74.8,179.7,1819.75
2014-02-12,80.89,24.4061,74.96,180.24,1819.26
2014-02-13,81.09,24.4542,75.36,181.84,1829.83
2014-02-14,81.06,24.7426,75.79,183.69,1838.63
2014-02-17,81.06,24.7426,75.79,183.69,1838.63
2014-02-18,81.17,24.6561,75.33,183.19,1840.76
2014-02-19,81.1,24.4157,74.85,182.95,1828.75
2014-02-20,81.09,24.1466,73.52,184.26,1839.78
2014-02-21,81.15,23.9736,73.12,182.79,1836.25
2014-02-24,81.13,24.31,73.35,183.45,1847.61
2014-02-25,81.29,24.2908,73.35,183.23,1845.12
2014-02-26,81.46,24.3196,74.78,184.06,1845.16
2014-02-27,81.56,24.5119,74.56,185.27,1854.29
2014-02-28,81.5,24.483,74.7,185.17,1859.45
2014-03-03,81.5,24.1466,74.12,184.26,1845.73
2014-03-04,81.22,24.6561,75.13,186.44,1873.91
2014-03-05,81.33,24.9252,74.8,187.14,1873.81
2014-03-06,81.13,25.2039,74.88,187.64,1877.03
2014-03-07,80.89,25.1174,74.58,187.68,1878.04
2014-03-10,80.94,25.0309,74.43,186.39,1877.17
2014-03-11,80.93,24.8964,74.92,186.76,1867.63
2014-03-12,81.1,24.7618,75.53,186.22,1868.2
2014-03-13,81.34,24.3581,74.93,183.9,1846.34
2014-03-14,81.29,24.137,74.28,182.21,1841.13
2014-03-17,81.18,24.4446,74.68,185.81,1858.83
2014-03-18,81.27,24.6561,74.77,186.81,1872.25
2014-03-19,80.89,24.3004,74.38,184.71,1860.77
2014-03-20,80.82,24.2908,75.38,187.9,1872.01
2014-03-21,81.05,24.4157,76.1,186.67,1866.52
2014-03-24,81.06,24.4253,76.76,188.25,1857.44
2014-03-25,81.04,24.7041,76.87,195.04,1865.62
2014-03-26,81.26,24.6272,76.23,192.62,1852.56
2014-03-27,81.34,24.8098,76.14,189.83,1849.04
2014-03-28,81.19,24.8771,76.01,190.45,1857.62
2014-03-31,81.19,24.8867,76.43,192.49,1872.34
2014-04-01,80.91,24.8675,76.77,194.5,1885.52
2014-04-02,80.75,25.0309,77.18,193.55,1890.9
2014-04-03,80.82,25.2136,77.46,192.69,1888.77
2014-04-04,81.06,25.0117,77.31,191.77,1865.09
2014-04-07,81.21,24.8483,77.31,194.52,1845.04
2014-04-08,81.27,24.7522,78.18,193.29,1851.96
2014-04-09,81.25,24.9444,77.97,196.64,1872.18
2014-04-10,81.5,24.5888,76.89,195.68,1833.08
2014-04-11,81.55,24.4446,76.5,195.19,1815.69
2014-04-14,81.54,24.7137,77.38,197.77,1830.61
2014-04-15,81.58,24.8195,76.88,197.02,1842.98
2014-04-16,81.53,25.1078,77.22,196.4,1862.31
2014-04-17,81.32,25.5308,77.66,190.01,1864.85
2014-04-18,81.32,25.5308,77.66,190.01,1864.85
2014-04-21,81.34,25.5596,77.6,192.27,1871.89
2014-04-22,81.34,25.55,77.56,192.15,1879.55
2014-04-23,81.465,25.3962,78.04,191.73,1875.39
2014-04-24,81.49,25.4347,78.31,190.22,1878.61
2014-04-25,81.52,25.5692,78.62,189.63,1863.4
2014-04-28,81.43,25.7423,79.76,193.14,1869.43
2014-04-29,81.47,25.723,79.67,195.11,1878.33
2014-04-30,81.65,25.848,79.71,196.47,1883.95
2014-05-01,81.67,25.7327,79.7,193.53,1883.68
2014-05-02,81.76,25.6461,79.12,191.44,1881.14
2014-05-05,81.67,25.55,78.62,191.26,1884.66
2014-05-06,81.75,25.1751,78.01,190.03,1867.72
2014-05-07,81.79,25.502,77.96,189.3,1878.21
2014-05-08,81.83,25.4154,78.69,188.91,1875.63
2014-05-09,81.73,25.3962,79.2,190.08,1878.48
2014-05-12,81.65,25.8096,79.15,192.57,1896.65
2014-05-13,81.8,25.8768,79.14,192.19,1897.45
2014-05-14,82.01,25.723,78.74,188.72,1888.53
2014-05-15,82.16,25.5692,76.83,186.46,1870.85
2014-05-16,82.16,25.6365,77.01,187.06,1877.86
2014-05-19,82.13,25.5788,76.61,187,1885.08
2014-05-20,82.17,25.2809,75.69,184.89,1872.83
2014-05-21,82.1,25.4635,75.66,186.39,1888.03
2014-05-22,82.05,25.4827,75.39,185.68,1892.49
2014-05-23,82.13,25.4827,75.61,185.94,1900.53
2014-05-26,82.13,25.4827,75.61,185.94,1900.53
2014-05-27,82.21,25.5404,75.59,184.78,1911.91
2014-05-28,82.48,25.6269,75.53,183.08,1909.78
2014-05-29,82.41,25.7038,75.98,183.76,1920.03
2014-05-30,82.33,25.7519,76.77,184.36,1923.57
2014-06-02,81.95,25.7903,76.76,185.69,1924.97
2014-06-03,81.75,25.7519,76.71,184.37,1924.24
2014-06-04,81.76,25.5212,77.13,184.51,1927.88
2014-06-05,81.85,25.7327,77.32,185.98,1940.46
2014-06-06,81.84,26.1268,77.21,186.37,1949.44
2014-06-09,81.77,26.3767,77.01,186.22,1951.27
2014-06-10,81.61,26.3478,76.62,184.29,1950.79
2014-06-11,81.64,26.0979,76.16,182.25,1943.89
2014-06-12,81.85,25.9153,75.73,181.22,1930.11
2014-06-13,81.83,25.9922,75.28,182.56,1936.16
2014-06-16,81.81,25.7807,75.34,182.35,1937.78
2014-06-17,81.62,25.8288,74.99,182.26,1941.99
2014-06-18,81.83,25.848,75.7,183.6,1956.98
2014-06-19,81.76,25.8864,75.87,182.82,1959.48
2014-06-20,81.81,25.9249,75.68,181.55,1962.87
2014-06-23,81.78,25.6461,75.79,182.14,1962.61
2014-06-24,81.93,25.55,75.97,180.88,1949.98
2014-06-25,82.04,25.3962,75.62,180.72,1959.53
2014-06-26,82.15,25.2712,74.91,180.37,1957.22
2014-06-27,82.15,25.4058,75.34,181.71,1960.96
2014-06-30,82.22,25.2616,75.07,181.27,1960.23
2014-07-01,81.89,25.377,75.28,186.35,1973.32
2014-07-02,81.67,25.5788,75.62,188.39,1974.62
2014-07-03,81.57,25.8192,75.75,188.53,1985.44
2014-07-04,81.57,25.8192,75.75,188.53,1985.44
2014-07-07,81.67,25.7134,76.07,188.04,1977.65
2014-07-08,81.82,25.3481,76.65,187.22,1963.71
